comment_star,cus_comment
10,点评 首次 差评 真的 忍不住 吐槽 买 饮料 经历 这家 店 开 路边 饮料 地方 特别 晒 遮蔽物 窗口 大树下 号 窗口 晒 五分钟 走 说 东西 做好 干嘛 三杯 饮料 做好 一杯 说 三杯 打包 回树下 站 五分钟 问 号 三杯 好了吗 工作人员 距离 不到 半米 回应 只好 加大 音量 问 工作人员 冷漠 感觉 不想 理人 说 弄 说 问 三次 说 口罩 听 不到 棒 口罩 隔音 效果 第一次 东西 走 最让人 生气 点 波霸 饮料 三根 细 吸管 服务 真的 哪家 一点点 服务 特别 优秀 
40,喜欢 一点点 抹 茶 铁 同事 背 配料表 无糖 加 红豆 加珍波 椰 冬天 热 夏天 冰 网红 配比 喜欢 配方 免费 配料 钱 
50,不吸 一点点 参加 完 面试 打算 朋友 长寿路 吃饭 两人 对视 一眼 缺 点 缺 一杯 一点点 一拍 大腿 正好 一家 一点点 走近 发现 这家 店 店面 装修 太 闷热 夏天 只能靠 冰淇淋 红茶 续命 中杯 冰淇淋 红茶 加波霸 奶霜无糖 冰 夏天 标配 吸 一口 感觉 拥有 世界 
40,这家 一点点 离开 公司 点 家 外卖 喝 超级 喜欢 吃 冰激凌 阿华田 款 隐藏 菜单 比网 红 冰激凌 红茶 好喝 快递 小哥 速度 半小时 送到 买 大杯 小杯 一装个 冰激凌 饮料 没什么 喝 几口 甜度 五分 足够 冰激凌 甜 冰 少冰 
30,喜欢 一家 店 蟑螂 门 吃 拉肚子 品牌 感冒 生意 一如既往 涨价 没什么 机会 接触 产品 品类 相比 网红 少 希望 新品 
30,这家 店 速度 崩溃 生意 妥妥 运气 打底 点 夏天 常用 款 味道 地方 亚新 后门 生意 算得 火旺 奶茶 这家 服务 
50,七分 口味 三分 回忆 高二 喝 一家 一点点 路过 营业 生意 一杯 四季 奶青 抹除 烦恼 冰 三分 甜 椰果 波霸 必不可少 配料 一杯 红茶 玛奇朵 完美 心情 
40,每次 休閒 時刻 會 買 一杯 一點點 奶茶 最喜歡 一點點 紅茶 瑪奇朵 紅茶 味道 配上 瑪奇朵 香甜 濃郁 特別 好喝 加點料 冰淇淋 一點點 必點 奶茶 真的 不二 之選 每次 團隊 獎勵 會 外賣 一次性 點 五六 拾杯 奶茶 打電話 提前 預定 什麼 時候 配送 過來 很準 時 沒 我們 失望 特定 等位 時候 張價 目單 下次 預定 在場 等待 時間 較 久 每次 過去 買 奶茶 時候 排隊 等候 
50,减 肥 戒 奶茶 霓虹 国兜 一圈 回来 发现 心中 爱 奶茶 麻辣烫 天 中毒 这家 一点点 平时 中午 人暴 上班族 饭后 总会 一杯 晚上 下班 倒 还好 不用 排队 晚上 喝茶 类 失眠 晚上 只能 阿华田 最爱 阿华田 燕麦 波霸 晚饭 吃 饱腹 感 足 
50,特别 喜欢 一点点 奶盖 每次 国外 一点点 上次 学校 放假 回国 喝 喜欢 家 波霸 奶茶 每次 一点点 排队 真的 排 分钟 更久 挺 值得 嘻嘻 嘻嘻 嘻嘻 
20,啧啧 啧 一般般 第一个 我点 冰淇淋 红茶 中杯 杯 只能 大杯 冰 少甜 七分 甜 多冰 这大 冷天 多冰 喝 没喝 扔 下次 不买 这家 
10,人生 第一次 奶茶 失败 红茶 拿铁热 杯 加糖 奶精 调制 咖啡粉 咖啡 味道 红茶 红茶 味道 糖 东西 原料 好坏 凸现 感谢 一点点 喝 奶茶 浪费 沤 做 肥料 
10,喜欢 喝 一点点 一点点 服务 买 一杯 七分 甜 波霸奶 绿 打开 喝 第一口 真的 感觉 糖 钱 太甜 齁 死 喝 很淡 调匀 服务 新手 动作 慢 擦 杯子 茶 渍 号 打包 喝 反正 放 袋子 里 这家 
50,减肥 期间 戒掉 奶茶 抵抗 一点点 诱惑 店面 虽小 干净 人手 外卖 怠慢 上门 购买 客户 外卖 现场 购买 奶茶 分开 制作 不像 奶茶 店 只会 先 做 外卖 奶茶 生意 
10,外卖 订 杯 热饮 一杯 塑封 没封 漏 撒得 三杯 没法 喝 商家 商家 电话 搁 掉 永远 不通 配送 员 态度 撒 几杯 拿走 换 商家 换回来 饮料 做 撤掉 重现 塑封 服务态度 光顾 拉黑 再也 不见 
50,吃完饭 照例 喜欢 买杯 茶 消食 这家 排队 不用 太久 喜欢 家 红茶 玛奇朵 市面上 喝 类似 愈发 一点点 家 做 真的 不错 奶盖 茶融 口感 喜欢 用划口 喝到 奶盖 茶 吸管 
40,相比 茶粉 奶茶 商家 一点点 原材料 可靠 阿萨姆 红茶 最起码 茶叶 冲泡 加糖 方能品 内部 秘密 现场 调制 饮品 现场 购买 保证 下次 想 尝试 玛奇朵 地段 排队 五分钟 
30,一张 照片 一点点 闺蜜们 吃好饭 找 饮料 喝 情况 喝 奶茶 养生 年龄 倾向 果汁 一点点 说 上海 一只 开 奶茶 店 上海 同学 说 喝 两年 特别 感觉 
40,各种渠道 外卖 中午 新会路 一段 人数 众多 希望 买 喝 玛奇朵 这类 做好 喝 一口 感觉 无法形容 天气 转向 温热 饮料 想 奶绿 好心 点餐 小姐 说加 珍珠 口味 层次 那好 买 大杯 浪费 喜欢 冰 热 实在 爱 
30,吃火锅 路过 一点点 顺便 买 一杯 新宠 阿华田 学校 外卖 加 奶盖 感觉 不错 这家 店想 做 热 加 冰激凌 告知 哈哈哈哈 味道 还行 一如既往 半糖 点单 小伙子 差点 点错 纠正 做 饮料 挺 麻利 
40,店面 分成 两个 点单 划分 成 两个 区域 哒 自然 一块 区域 前 等待 点单 速度 很快 点 完单 复述 确认 一遍 加料 免费 滴 需 添加 喜好 奶盖 味道 不错 量 少 吃 完咸 喝口 奶盖 中和作用 很棒 
10,买过 家 一点点 这家 真的 有史以来 体验 最差 新人 原因 奶茶 做 特别 慢 一共 十几 半个 小时 拿到 电影院 一喝 掺 水在 七分 甜 淡是 淡 白开水 多一点点 味道 点单 第一次 喝 一点点 希望 一点点 越做越 保证 一家 店 服务质量 
40,一点点 很火 每次 一点点 大排场 龙 景象 点 乌龙 玛奇朵 这款 算是 经典 新 路上 这家 一点点 服务态度 点单 收银 处和取 茶处 两块 地方 号 取 茶 算 出茶 速度 太快 人太多 缘故 
50,真心 一点点 好喝 永不 放弃 尝试 真的 爱上 一点点 有事没事 想来 一杯 点 标准 糖 甜到 腻 依然 爱 最爱 抹 茶 铁波霸 冰淇淋 布丁 红豆 幸福感 满满 一点点 家 高 一杯 三十几块 
40,奶茶 喜欢 一点点 感觉 很纯 解渴 喜欢 受不了 乌龙茶 加糖 感觉 茶多酚 口味 涩 秋天 喝 一点 乌龙茶 刮 油水 点 一杯 冰 冷 冰 下次 交代 要个 常温 
50,一点点 台湾 五十 岚 内地 另一家 店 风格 五十 岚 茶品 类型 晚 排队 点 一杯 冰淇淋 红茶 降低 糖度 个人感觉 搭配 冰淇淋 甜度 无糖 红茶 搭配 喝 冰淇淋 点点 固体 不太 喝 
50,一点点 算 夏天 最火 奶茶 店 分店 雨后春笋 排队 值得称赞 店 服务 品质 不错 公司 老板 开玩笑 说 公司 新人 培训 参考 一点点 言归正传 喜欢 喝 乌龙 玛奇朵 加波霸 安利 可可 芭蕾 三分 甜加 奶霜 瞬间 成 新欢 减肥 计划 遥遥无期 
40,最早 吃 一点点 年底 婆婆 上海 过年 新天地 逛街 新开 一点点 买 红茶 块 好像 好喝 感觉 蛮涩 口 不知 这家 店 上海 风靡 开 火 排队 喝 多一些 感觉 更甜 四五 月份 同学 我家 玩 大杯 红糖 玛奇朵 喝 喂奶 喝 半杯 稍微 一点 凉 味道 真的 不错 好喝 甜甜的 绵绵 感觉 一不小心 一杯 悲剧 那一 晚上 失眠 全是 喝 红茶 事 估计 关系 茶 敏感 月份 晚上 外甥女 外面 推着 娃 吃 晚饭 路过 一点点 问 喝 喝 想 喝 样子 买 一杯 红茶 奶茶 半甜 元 说 上次 请 喝 香港 丝袜 奶茶 苦 貌似 那天 晚上 睡好 茶 敏感 排队 
40,受 同事 影响 习惯 有事没事 买杯 一点点 喝喝 价格比 二十几元 一杯 芝士 奶盖 奶茶 真的 实惠 不用 排 久 十分钟 拿到 奶茶 服务态度 亲切 茶 态度 店 开放式 目睹 产品 制作 过程 挺 干净 
50,不放过 买 一点点 机会 晚餐 目的地 一点 距离 跟着 地图 走 挺 点 推荐 菜单 记得 第一次 点 冰淇淋 季节 冰淇淋 硬到 吸管 插 温度 刚刚 大颗 布丁 吃 期待 下次 品尝 口味 人不多 多久 
50,喜欢 一点点 喜欢 玛奇朵 系列 奶盖 特别 春茶 上市 推荐 无糖 加奶 盖 外加 一点 红豆 很棒 一点点 地方 名 加 一点点 红豆 仙草 免费 很棒 两元 三元 加料 费 感觉 很棒 奶茶 不嚼 一点 料 这家 新会 路店 外卖 关闭 每次 跑 买 生意 太好了 
40,巴黎 春天 逛街 习惯性 找 一点点 地铁 号口 马路 斜对面 生意 照常 爆好 三点 不到 冰淇淋 全 卖光 点 攻略 阿华 田中 杯 波霸 珍珠 布丁 奶霜去 冰无糖 无糖 感觉 甜 加 奶盖 腻 茶 系列 清爽 适合 重口 夏天 感觉 适合 冰 感觉 常温 
50,这家 店 正好 路过 看着 排队 不多 想着 两杯 吃货 店面 整体 简约 街边 太高 说 一点点 吃 上瘾 好多 朋友 说 喝 想 喝 吃 完 肯德基 腻 正好 解解 油 店员 热情 走过 路 一杯 
50,光临 第一家 一点点 关 一点点 开张 感觉 挺 低调 搞 花头 品牌 一点点 服务 真的 茶类 品种 全 选择 糖分 冰块 量 选择 店里 好像 台湾 员工 口音 可爱 
50,点 外卖 速度 太久 点 两杯 点 乌龙 玛奇朵 大杯 口味 不错 椰果 嫩 吃 一点 淡淡的 冰淇淋 味 适合 夏天 充数 外加 点 一杯 绿茶 喝 失望 下次 机会 还会 光顾 
30,开在 亚新 广场 后门 电影 这家 店 生意 凑个 热闹 每次 一点点 店面 生意 爆好 服务 不错 口味 口感 下单 店员 热情 估计 生意 太好 外卖 金桔 茶 整整 十分钟 口味 算 适中 好喝 我点 冰 适合 口感 价格 算 公道 下次 想 试试 他家 奶茶 点 貌似 加 养乐多 小小 店铺 店员 工作 看着 忙碌 祝愿 店家 生意兴隆 
50,地理位置 不错 亚新 生活 广场 马路上 几次 路过 满满 排队 外卖 员 感觉 现场 排队 喝 多种 喜欢 乌龙 奶茶 冷 冰无糖 波霸 珍珠 喝下去 满口 奶茶 加 珍珠 喝 奶茶 发胖 每次 路过 控制 不住 
50,两个 前 好多 绿色 珍珠奶茶 新品 上市 店 发现 一点点 几周 心血来潮 每次 好多好多 排队 付钱 柜台 好多 路过 这家 店 依旧 排队 等候 接受 排队 终于 吃 抹 茶 奶茶 珍珠 波霸 哈哈哈 一种 白色 下次 试试 有时候 挑 询问 糖度 温度 冰 无所谓 哈哈哈 一点点 多人 排队 客人 需求 
40,上周 胶州路 常德路 路过 这家 店 买 一杯 波霸 奶茶 顺便 帮 朋友 一杯 一点点 台湾 五十 岚 大陆 重命名 奶茶 原料 工艺 沿袭 台湾 风味 台湾 喝 奶茶 味道 基本一致 不像 国内 奶茶 店 添加 杂质 诚信度 一点点 做 味道 很纯 很浓 喜欢 
50,味道 不错 下午茶 走 一杯 下午茶 精神抖擞 感觉 精神 同事 拼 单点 一点点 困了 赶走 疲劳 没法 工作 公司 很近 送 很快 味道 喜欢 下次 走 
40,点点 地方 这家 店 新会 路上 排队 喜欢 很多很多 说真的 爱 确实 奶茶 好喝 家 服务 不错 值得 一赞 
40,一点点 越做越 这家 点单 取 茶 分开 中午饭 点 门口 排队 点 新品 抹 茶 波霸 铁 做好 色面 好看 清凉 感觉 五分 甜 甜度 正好 女儿 点 阿华 田七 分甜 貌似 太甜 喝完 无糖波 霸奶 绿 适合 血糖 高 老妈 
50,感觉 腻头 身边 腻 头 足 点粉 感觉 一点点 病 真的 要治要 戒 话 说 饮品 喜欢 冰淇淋 配 东西 乌龙 玛奇朵 加 布丁 不错 很甜 排队 时间 微微 长 从点 喝 分钟 
10,点钟 电话 预定 外卖 说 时间 小时 送到 点 打电话 催单 说 单子 送出去 四点 未 打电话 说 单子 逗 玩得 同事 本来 点 出门 办事 奶茶 点 来句 单子 生意 欺客 真头 回见 差 服务态度 
50,一点点 上海 这家 店 服务 无锡 一家 一点点 店里 一个点 餐 打包 二个 做 饮料 点单 点单 帮忙 塑封 饮料 打包 井然有序 一点 慌乱 几号 排队 分钟 轮 号码 双手 接过 打开 喝 纸巾 包 我点 乌龙 奶茶 分糖 感觉 偏甜 茶味 重 上海 喜欢 偏甜 
40,跟着 攻略 点 这杯 一点点 一点点 买 最贵 一杯 阿华田 奶霜 布丁 冰淇淋 波霸 一如既往 布丁 真 好喝 龙凤 布丁 很滑 很奶 奶霜 好喝 很甜 厚 冰淇淋 好喝 冰淇淋 冻 软绵绵 波霸 好喝 加在一起 这杯 一点点 喝 不到 水 店员 加阿华田 心疼 超市 里 搞 促销 那种 试喝 杯子 量 块钱 买 一杯 料子 腻 甜 腻 建议 加料 适量 往里面 加 杯量 适可而止 
50,一如既往 排队 生意 产品 检查 疏忽 买 两杯 奶茶 打包带 走 插上 管子 喝 悲剧 奶茶 浇 一身 封口 地方 边上 漏 提醒 小伙伴 吃 检查一下 真的 糟心 改进 
40,上海 美食 打卡 想着 上海 买 一杯 网红 一点点 终于 倒数 第二天 旅行 中 偶遇 位置 月光 地下 肯德基 旁边 好找 点评 推荐 买 大杯 波霸 奶茶 半糖 冰 味道 不错 珍珠 好多 喜欢 吃 珍珠 开心 死 沈阳 太原 街 一家 一点点 冒牌 这家 店 错 特别 尝过 在我心中 奶茶 第一名 永远 回家 安心 喝 
40,网红店 早 排队 每次 半个 小时 位置 月光 中心 负 二楼 地铁 号线 好找 环境 店面 提供 堂 吃 外带 月光 负 二楼 小吃店 服务 一点点 服务 算是 每次 店员 招呼 声 感觉 店员 服务 意识 强 味道 大杯 波霸 半糖 冰 雷打不动 选择 喝上 一口 甜 哈哈哈 
40,一点点 口味 服务 环境 喜欢 喝 奶茶 甜甜的 味道 总能 心情舒畅 一瞬间 柔软 深处 休息 时间 一点点 买 奶茶 月光 大转 好几圈 找到 月光 中心广场 瑞金 区 这家 单位 红茶 玛奇朵 情有独钟 平时 我会 选择 抹 茶 口味 这家 独爱 红茶 幸福 乌云 缝隙 中 一缕 暖阳 寒冷 中 捧 手中 一杯 热 奶茶 幸福 夜里 温暖 被窝 幸福 莫过于 朋友 喝一杯 热 奶茶 
50,好喝 一点点 一点点 城市 喝 几回 这家 田子坊 跟前 地铁站 出口 商场 地铁 喝 爱 三分 糖 冰 四季 奶青 奶霜 热量 高 顾不得 很快 一杯 下肚 机会 希望 我大 西安 早日 一点点 
40,推崇 钟爱 一点点 品牌 店 奶茶 口感 真的 有别于 奶茶 铺 奶茶 可谓 心目 中 好喝 奶茶 波霸 奶茶 元 醇正 浓郁 奶茶 沁入 心脾 奶香 口中 慢慢 回味 令人神往 心醉 沦陷 一口 浓醇 香甜 天马行空 想象 令人 浮想联翩 晶莹剔透 颗粒 饱满 珍珠 圆子 软 糯 弹 享受 口中 慢慢 咀嚼 过程 一种 怦然心动 幸福感 华丽 符号 华丽 外表 用心 专注 做好 一杯 奶茶 
40,正好 地铁站 想 喝杯 饮料 一点点 冰激凌 红茶 发现 隐藏 菜单 月光 楼下 正好 喝 这家 店 喝 服务态度 一家 一点点 点单 集体 喊 真的 鼓舞 点 特别 提醒 价格 饮品 制作 速度 很快 多久 做好 现场 喝 外卖 口味 清爽 奶霜 刚刚 甜度 
40,休息天 老婆 逛 月光 每次 来用 买 月光 一点点 话 说 上海 奶茶 铺 属 一点点 最牛 菜单 增加 新品 永远 喝过 地方 养乐多 绿茶 属 一点点 好喝 建议 放 东西 无糖 三分 糖 甜度 正好 
40,哈哈哈哈 哈哈哈哈 走 地方 一点点 排队 东西 好不好 喝 不用 评价 月光 一点点 哥哥 小姐姐 速度 很快 相互配合 特别 从点 单到 出餐 默契 奶茶 店 真的 学 喜欢 喝 冰淇淋 红茶 乌龙 奶茶 布丁 仙草 布丁 爱 啊啊啊 
30,一点点 喜欢 喝 价格 贵 免费 加料 味道 好喝 买 一点点 明明 加料 加 波霸 加 还给 细 管子 同事 吸 累死 肺 吸出来 做 饮料 放 管子 
40,月光 对面 鸡排 永远 人满为患 这口 一如既往 钟爱 波霸奶 绿 半开 式 环境 不错 干净 整洁 服务员 总 热情 满满 心情 更好 快速 重复 信息 流水线 操作 等待 喜欢 
40,舌尖 酸甜 弹 糯 三重奏 点点 全国 多家 分店 品牌 不用 说 耳熟能详 国民 企业 一点点 出品 怡宝 持 态度 久 点点 好不容易 新品 怡宝 加速 拔草 咯 口味 环境 服务 一篇 持平 打分 旁边 好看 座位 挺 感动 哥哥 态度 算 整体 口味 环节 百香果 三重奏 吃 不到 百香果 籽 失望 不错 匹配 定价 值得 不想 喝 百香果 双响炮 转战 一点点 貌似 喜欢 磕籽 酸爽 口感 一点点 出品 只能 说 中规中矩 惊艳 感觉 感觉 波霸 嚼 劲 太足 太弹 煮 久 更软 糯 怡宝 喜欢 椰果 滑 喜欢 珍珠 比波霸 合 心意 喝 特别 酸爽 百香果 冰块 好喝 冰 略有 影响 
50,魔 新开 座 奶茶 铺 喜茶 乐乐 茶 品牌 一点点 依旧 生意 稳定 火爆 不收 牌 影响 屹立 不倒 特别 喜欢 喝 一点点 家 奶霜 厚薄 度 正好 奶味 甜味 配比 合适 加进 奶茶 铁 加分 加颜值 
40,环境 徐家汇 区 一点 对面 豪 鸡排 周末 超级 服务 欢迎光临 谢谢 口号 流汗 基础 款 饮品 吃 新品 会试 它家 奶茶 不太甜 价格 大众 
40,尝试 口味 饮品 几次 喝 一种 换个 口味 不错 好喝 服务 每次 他家 服务员 服务 到位 声音 洪亮 偷笑 偷笑 前段时间 一条 信息 说 魔 饮品 店 榜单 开心 他家 上榜 微笑 
30,这家 一点点 开在 打浦桥 月光 地铁站 那层 生意 挺 排队 买 茶 喝 小伙伴 挺 话 说 这家 喝 四五次 估计 每次 喝醇 茶 加 仙草 椰果 三分 糖少冰 喝多 味道 马马虎虎 谈不上 好喝 难 喝 路过 买 一杯 过过 泥头 
50,一句 亲切 号 来宾 服务 可圈可点 不错 人气 高 对面 地铁 对面 新开 乐乐 茶 一楼 新开 喜 茶 点点 值得 情有独钟 原因 值得 圈粉 红茶 玛奇朵 钟爱 夏天 想来 原茶 值得 尝试 隐藏 菜单 乐此不彼 呦 
30,地理位置 挺 地铁 一眼 找到 双休日 实在 太多 女朋友 喝 只能 点 一杯 二十多分钟 边上 座位 只能 站 人挤 太热 受不了 理解 小姑娘 喜欢 喝 东西 味道 腻 不行 贵 超市 里 果汁 好喝 不用 排队 这店 好像 火 久 钱 赚够 建议 请点 员工 店 规模 起码 边上 放 几把 椅子 休息 
40,第一次 逛逛 本来 想 喝 大众 点评 网上 导航 找到 姐 找到 一点点 还好 人不多 一杯 一点点 天太热 想 喝 干净 清爽 点 听说 百香 三重奏 不错 来个 半糖 五分 热量 全糖 味道 喜欢 奸笑 
50,餐后 饮品 一点点 点单 小哥 帅气 热情 专业 喜欢 调 饮品 哥哥 小姐姐 手法 熟练 动作 弧度 优美 花臂 吸引力 身材 点 新品 百香 三重奏 百香果 茶 配料 椰果 波霸 西米 不错 可惜 敢喝 完 失眠 失眠 
40,每次 超级 这家 手脚 很快 点单 分钟 轮 十几个 号 分钟 拿到 饮品 这家 三分 糖 家 门店 淡 好多 不好 爱 冰激凌 奶茶 四季 奶青 罪恶 
50,月光 地铁站 一点点 生意 火爆 排队 胜过 知名 奶茶 店 焦糖 奶茶 挺 喜欢 挺 适合 漂亮 神仙姐姐 喝 四季 奶青 口感 细腻 柔滑 浓郁 味道 波霸 奶茶 喝 一点点 必点 饮品 环境 环境 店面 旁边 位置 坐哈 服务 赞 热 提醒 喝 小心 烫 满会 提议 小心 溅 衣服 细节 店员 想到 大大的 赞 
